login_id,registration_date_id,registration_channel,registration_country,payer,dau,sessions_count,playtime,last_login_day,days_active_last_7_days,cohort_size,elo_rating,arena_level,gold,runes_stash_class1_tier1,runes_stash_class2_tier1,runes_stash_class3_tier1,runes_stash_tier2,spell_runes_stash,hero_dust,item_dust,gold_gained_total,gold_bought_total,gold_spent_total,runes_gained_total_class1_tier1,runes_gained_total_class2_tier1,runes_gained_total_class3_tier1,runes_gained_total_tier_2,spell_runes_gained_total,runes_spent_class1_tier1,runes_spent_class2_tier1,runes_spent_class3_tier1,runes_spent_total_tier2,spell_runes_spent_total,hero_dust_spent_total,hero_dust_gained_total,tokens,tokens_gained_total,enter_queue_count,battles_played,battles_won,battles_played_total,battles_won_total,heroes_unlocked,heroes_level,hero_shards,minion_upgrades,free_chests_opened_total,silver_chests_opened_total,golden_chests_opened_total,magical_chests_opened_total,victory_chests_opened_total,pvp_event_small_chest_small,pvp_event_small_chest_medium,pvp_event_small_chest_large,pvp_event_big_chest_small,pvp_event_big_chest_medium,pvp_event_big_chest_large,cards_gained_total,minion_cards_gained_common_total,minion_cards_gained_rare_total,minion_cards_gained_epic_total,minion_cards_gained_legendary_total,spell_cards_gained_common_total,spell_cards_gained_rare_total,spell_cards_gained_epic_total,spell_cards_gained_legendary_total,campaign_tickets,max_campaign_level,equipment_bonus,campaign_battles,campaign_battles_total,event_battles,event_battles_total,event_tokens,group_points,lives_spent,milestone_points,date_id,group,allowed_notifications,date_id_notif,notif_exposed,allowed,retained_d1,retained_d7,retained_d14
2248,6,Organic,United States,False,1,1,1013,6,1,1,0,0,236,3,3,5,0,2,0,10,136,0,0,3,3,19,0,2,0,0,14,0,0,0,0,90,90,3,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2249,6,Organic,Germany,False,1,2,966,6,1,1,0,0,129,0,3,3,0,0,0,10,29,0,0,21,7,7,0,0,21,4,4,0,0,0,0,5,5,1,1,1,1,1,1,1,0,6,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2250,6,Organic,Germany,False,1,1,691,6,1,1,10,0,100,0,1,0,0,0,0,10,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2251,6,Paid,Germany,False,1,1,546,6,1,1,10,0,100,15,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2252,6,Paid,Germany,False,1,6,5199,6,1,1,45,1,391,0,11,0,3,22,0,10,291,0,0,33,41,12,3,22,33,30,12,0,0,0,0,130,130,9,9,8,9,8,1,1,4,15,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,2,0,0.0,5,5,0,0,40,0,0,0,6,group1_even,True,6.0,True,1,True,True,True
2253,6,Paid,United States,False,1,1,462,6,1,1,0,0,147,1,2,1,0,0,5,10,47,0,0,1,2,1,0,0,0,0,0,0,0,0,5,5,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2254,6,Organic,United States,False,1,5,2086,6,1,1,25,1,351,2,0,0,1,4,0,10,251,0,0,10,21,34,1,4,8,21,34,0,0,0,0,130,130,6,6,6,6,6,1,1,4,12,4,0,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,1,0,0,3,1,0.0,3,3,0,0,40,0,0,0,6,group1_even,True,6.0,True,1,True,True,False
2255,6,Organic,Italy,False,1,1,302,6,1,1,0,0,106,0,1,0,0,0,0,10,6,0,0,0,15,0,0,0,0,14,0,0,0,0,0,5,5,2,2,2,2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2256,6,Organic,United Kingdom,False,1,2,1139,6,1,1,0,0,219,2,1,2,1,1,5,10,119,0,0,6,9,10,1,1,4,8,8,0,0,0,5,90,90,4,4,4,4,4,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,1,0,0,3,0,0.0,1,1,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2257,6,Paid,Germany,False,1,1,856,6,1,1,0,0,149,0,2,0,1,21,0,10,49,0,0,0,2,0,1,21,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0.0,3,3,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2258,6,Paid,Germany,False,1,5,3712,6,1,1,0,1,372,0,0,1,1,2,0,810,272,0,0,12,8,13,1,2,12,8,12,0,0,0,0,130,130,6,6,5,6,5,1,1,4,8,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,3,1,0.0,5,5,0,0,40,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2259,6,Paid,Germany,False,1,1,709,6,1,1,0,0,103,15,0,0,0,0,0,10,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,45,45,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,30,0,0,0,6,group2_odd,,,False,0,False,False,False
2260,6,Organic,Serbia,False,1,2,1826,6,1,1,0,0,257,1,2,3,2,22,0,10,157,0,0,1,6,11,2,22,0,4,8,0,0,0,0,90,90,4,4,4,4,4,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,3,0,0.0,2,2,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2261,6,Organic,Brazil,False,1,7,5192,6,1,1,30,1,370,1,21,21,1,1,5,10,270,0,0,9,29,33,1,1,8,8,12,0,0,0,5,130,130,8,8,7,8,7,1,1,4,7,2,0,0,0,1,0,0,0,0,0,0,12,8,2,1,0,0,1,0,0,1,0,0.0,5,5,0,0,40,0,0,0,6,group2_odd,True,6.0,True,1,True,True,False
2262,6,Organic,United Kingdom,False,1,1,754,6,1,1,0,0,195,5,2,0,0,2,0,10,95,0,0,19,2,0,0,2,14,0,0,0,0,0,0,90,90,3,3,3,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,2,0,0.0,1,1,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2263,6,Paid,United States,False,1,1,671,6,1,1,10,0,100,0,0,1,0,0,0,10,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2264,6,Paid,Germany,False,1,4,2005,6,1,1,0,0,302,2,5,1,3,1,0,810,202,0,0,31,13,19,3,1,29,8,18,0,0,0,0,90,90,4,4,4,4,4,1,1,3,12,4,0,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,1,0,0,2,1,0.0,2,2,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,True,False,False
2265,6,Organic,United States,False,1,5,1712,6,1,1,10,1,314,0,1,3,1,3,0,10,214,0,0,4,15,28,1,3,4,14,25,0,0,0,0,130,130,5,5,5,5,5,1,1,4,9,2,0,0,0,0,0,0,0,0,0,0,9,5,2,1,0,0,1,0,0,2,0,0.0,3,3,0,0,40,0,0,0,6,group2_odd,True,7.0,True,1,True,False,False
2266,6,Organic,Italy,False,1,3,2070,6,1,1,30,1,361,0,10,2,0,3,0,10,261,0,0,21,40,23,0,3,21,30,21,0,0,0,0,90,90,8,8,7,8,7,1,1,4,13,2,0,0,0,1,0,0,0,0,0,0,12,8,2,1,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2267,6,Paid,United States,False,1,1,178,6,1,1,10,0,100,0,0,1,0,0,0,10,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2268,6,Paid,United States,False,1,6,2194,6,1,1,0,0,330,2,0,1,0,2,0,10,230,0,0,31,14,13,0,2,29,14,12,0,0,0,0,90,90,4,4,4,4,4,1,1,4,12,3,0,0,0,0,0,0,0,0,0,0,9,6,2,0,0,0,1,0,0,2,0,0.0,2,2,0,0,15,0,0,0,6,group1_even,True,6.0,True,1,True,False,False
2269,6,Paid,Italy,False,1,1,1046,6,1,1,0,0,235,3,3,1,1,20,0,10,135,0,0,3,3,5,1,20,0,0,4,0,0,0,0,90,90,3,3,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,6,group2_odd,,,False,0,False,False,False
2270,6,Paid,United States,False,1,4,1139,6,1,1,0,0,253,0,2,2,0,1,5,410,153,0,0,8,6,6,0,1,8,4,4,0,0,0,5,90,90,4,4,4,4,4,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,2,1,0.0,1,1,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,True,False,False
2271,6,Paid,United States,False,1,1,281,6,1,1,10,0,100,0,1,0,0,0,0,10,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,0,0,0,0,6,group2_odd,,,False,0,False,False,False
2272,6,Paid,Germany,False,1,1,859,6,1,1,0,0,203,2,1,0,0,1,0,10,103,0,0,2,1,0,0,1,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2273,6,Organic,Serbia,False,1,1,536,6,1,1,10,0,100,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2274,6,Organic,Brazil,False,1,1,455,6,1,1,10,0,100,15,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2275,6,Organic,United States,False,1,1,596,6,1,1,0,0,103,15,0,0,0,0,0,10,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2276,6,Organic,United Kingdom,False,1,2,1194,6,1,1,0,0,164,0,3,6,1,1,0,10,64,0,0,4,3,20,1,1,4,0,14,0,0,0,0,5,5,2,2,2,2,2,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2277,6,Organic,Serbia,False,1,1,411,6,1,1,0,0,199,2,1,3,1,2,0,10,99,0,0,2,1,17,1,2,0,0,14,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,10,0,0,0,6,group2_odd,,,False,0,False,False,False
2278,6,Paid,Germany,False,1,14,11366,6,1,1,125,1,433,2,7,3,2,2,0,1810,333,0,0,22,37,54,2,2,20,30,51,0,0,0,0,130,130,17,16,14,16,14,2,2,14,19,4,1,0,0,1,0,0,0,0,0,0,16,11,2,2,0,0,1,0,0,2,10,0.0,18,18,0,0,40,0,0,0,6,group1_even,True,6.0,True,1,True,True,True
2279,6,Paid,United States,False,1,1,1227,6,1,1,0,0,294,1,4,1,0,3,0,10,194,0,0,5,18,5,0,3,4,14,4,0,0,0,0,130,130,4,4,4,4,4,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,2,0,0.0,1,1,0,0,40,0,0,0,6,group2_odd,,,False,0,False,False,False
2280,6,Organic,United States,False,1,1,592,6,1,1,0,0,106,0,0,0,0,20,0,10,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,5,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2281,6,Paid,United Kingdom,False,1,16,11316,6,1,1,185,1,433,4,1,3,4,2,0,510,383,0,50,64,46,28,4,2,60,45,25,0,0,0,0,130,130,22,20,18,20,18,1,1,4,22,3,1,0,0,2,0,0,0,0,0,0,18,14,2,1,0,0,1,0,0,2,6,0.0,16,16,0,0,40,0,0,0,6,group2_odd,False,6.0,True,0,True,True,True
2282,6,Organic,Germany,False,1,7,7225,6,1,1,90,1,457,3,3,2,2,4,0,2410,357,0,0,28,24,32,2,4,25,21,30,0,0,0,0,90,90,12,12,11,12,11,1,1,4,14,2,2,0,0,1,0,0,0,0,0,0,14,9,3,1,0,0,1,0,0,2,3,0.0,14,14,0,0,15,0,0,0,6,group1_even,True,6.0,True,1,True,True,False
2283,6,Paid,Germany,False,1,11,6934,6,1,1,75,1,368,2,3,4,1,4,0,210,318,0,50,31,33,48,1,4,29,30,44,0,0,0,0,130,130,11,11,10,11,10,1,1,4,20,4,1,0,0,1,0,0,0,0,0,0,15,11,2,1,0,0,1,0,0,3,4,0.0,6,6,0,0,40,0,0,0,6,group2_odd,True,6.0,True,1,True,True,True
2284,6,Paid,United States,False,1,2,1321,6,1,1,0,0,247,2,3,2,3,3,0,10,147,0,0,2,17,2,3,3,0,14,0,0,0,0,0,90,90,4,4,4,4,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,2,0,0.0,2,2,0,0,15,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2285,6,Organic,United States,False,1,4,2827,6,1,1,10,1,358,3,1,2,1,3,0,10,258,0,0,11,5,6,1,3,8,4,4,0,0,0,0,90,90,5,5,5,5,5,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,2,0,0.0,5,5,0,0,15,0,0,0,6,group2_odd,True,7.0,True,1,True,False,False
2286,6,Paid,United States,False,1,10,4863,6,1,1,55,1,480,0,4,1,2,3,0,10,380,0,0,35,34,36,2,3,35,30,35,0,0,0,0,130,130,8,8,8,8,8,1,1,4,19,4,2,0,0,1,0,0,0,0,0,0,17,12,3,1,0,0,1,0,0,3,1,0.0,6,6,0,0,40,0,0,0,6,group1_even,True,6.0,True,1,True,True,True
2287,6,Organic,Japan,False,1,1,1032,6,1,1,0,0,198,0,0,1,1,2,5,10,98,0,0,4,0,1,1,2,4,0,0,0,0,0,5,15,15,2,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,1,0,0.0,2,2,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2288,6,Paid,France,False,1,1,428,6,1,1,0,0,103,0,0,0,0,0,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2289,6,Organic,Brazil,False,1,3,1496,6,1,1,0,0,218,2,0,2,0,2,0,10,118,0,0,23,8,10,0,2,21,8,8,0,0,0,0,20,20,2,2,2,2,2,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0.0,3,3,0,0,10,0,0,0,6,group2_odd,,,False,0,False,False,False
2290,6,Paid,United States,False,1,1,641,6,1,1,0,0,251,1,3,3,0,1,0,10,151,0,0,1,3,3,0,1,0,0,0,0,0,0,0,60,60,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,1,0,0.0,2,2,0,0,35,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2291,6,Organic,Serbia,False,1,1,693,6,1,1,10,0,100,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2292,6,Organic,Japan,False,1,3,2850,6,1,1,10,1,325,1,2,2,1,3,0,10,225,0,0,26,16,14,1,3,25,14,12,0,0,0,0,90,90,5,5,5,5,5,1,1,4,11,3,0,0,0,0,0,0,0,0,0,0,9,6,2,0,0,0,1,0,0,2,0,0.0,6,6,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2293,6,Organic,Germany,False,1,5,2400,6,1,1,25,1,331,1,2,1,1,3,0,10,231,0,0,9,32,15,1,3,8,30,14,0,0,0,0,90,90,6,6,6,6,6,1,1,4,10,3,0,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,1,0,0,2,1,0.0,3,3,0,0,15,0,0,0,6,group2_odd,False,6.0,True,0,True,False,False
2294,6,Paid,Japan,False,1,1,1123,6,1,1,0,0,195,2,2,3,0,2,0,10,95,0,0,2,2,17,0,2,0,0,14,0,0,0,0,15,15,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2295,6,Organic,Brazil,False,1,3,1692,6,1,1,0,0,230,0,3,3,1,1,0,10,130,0,0,8,7,7,1,1,8,4,4,0,0,0,0,45,45,1,1,1,1,1,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,3,0,0.0,2,2,0,0,30,0,0,0,6,group2_odd,,,False,0,False,False,False
2296,6,Organic,United Kingdom,False,1,1,1009,6,1,1,0,0,201,1,4,3,0,1,0,10,101,0,0,1,18,3,0,1,0,14,0,0,0,0,0,90,90,3,3,3,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2297,6,Paid,United States,False,1,1,483,6,1,1,10,0,100,0,0,0,0,20,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2298,6,Paid,United States,False,1,1,212,6,1,1,10,0,155,0,0,0,0,0,0,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2299,6,Paid,Germany,False,1,4,2967,6,1,1,25,1,368,3,0,1,0,4,0,10,268,0,0,11,8,13,0,4,8,8,12,0,0,0,0,130,130,6,6,6,6,6,1,1,4,7,2,0,0,0,0,0,0,0,0,0,0,9,5,2,1,0,0,1,0,0,2,0,0.0,4,4,0,0,40,0,0,0,6,group2_odd,False,6.0,True,0,True,False,False
2300,6,Organic,United States,False,1,17,18024,6,1,1,331,2,623,5,36,4,3,4,0,7210,523,0,0,54,66,46,3,4,49,30,42,0,0,0,0,90,90,29,28,27,28,27,1,1,4,23,5,1,1,0,2,0,0,0,0,0,0,23,18,2,2,0,0,1,0,0,3,6,0.0,13,13,0,0,15,0,0,0,6,group1_even,True,6.0,True,1,True,True,True
2301,6,Organic,Brazil,False,1,1,432,6,1,1,10,0,100,0,0,0,0,20,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2302,6,Paid,United States,False,1,1,925,6,1,1,0,0,262,3,3,1,0,1,0,10,162,0,0,3,3,1,0,1,0,0,0,0,0,0,0,90,90,4,4,4,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,2,0,0.0,1,1,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2303,6,Organic,France,False,1,1,935,6,1,1,0,0,154,0,1,3,0,1,0,10,54,0,0,0,1,17,0,1,0,0,14,0,0,0,0,5,5,2,2,2,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2304,6,Paid,United States,False,1,2,1404,6,1,1,0,0,178,0,3,0,0,1,5,10,78,0,0,8,7,8,0,1,8,4,8,0,0,0,5,5,5,2,2,2,2,2,1,1,1,5,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2305,6,Organic,United Kingdom,False,1,9,4425,6,1,1,30,1,400,19,4,20,3,4,5,10,300,0,0,31,18,34,3,4,12,14,14,0,0,0,5,130,130,9,8,7,8,7,1,1,4,9,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,1,2,0.0,5,5,0,0,40,0,0,0,6,group2_odd,True,6.0,True,1,True,True,True
2306,6,Organic,United Kingdom,False,1,17,12821,6,1,1,260,2,506,1,15,2,1,3,5,4010,406,0,0,45,45,46,1,3,44,30,44,0,0,0,5,130,130,27,25,23,25,23,1,1,4,21,4,1,0,0,2,0,0,0,0,0,0,19,14,3,1,0,0,1,0,0,3,4,0.0,13,13,0,0,40,0,0,0,6,group1_even,False,6.0,True,0,True,True,True
2307,6,Organic,United Kingdom,False,1,1,676,6,1,1,0,0,154,0,0,2,1,21,0,10,54,0,0,0,0,2,1,21,0,0,0,0,0,0,0,5,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2308,6,Paid,Germany,False,1,1,601,6,1,1,10,0,100,0,1,0,0,0,0,10,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2309,6,Organic,Brazil,False,1,1,863,6,1,1,10,0,100,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,6,group2_odd,,,False,0,False,False,False
2310,6,Organic,Serbia,False,1,3,2349,6,1,1,0,0,309,1,0,2,1,2,0,10,209,0,0,5,4,10,1,2,4,4,8,0,0,0,0,90,90,4,4,4,4,4,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,2,0,0.0,2,2,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,True,False,False
2311,6,Paid,United States,False,1,2,2384,6,1,1,0,0,310,2,1,1,2,4,0,10,210,0,0,14,9,22,2,4,12,8,21,0,0,0,0,130,130,4,4,4,4,4,1,1,4,9,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,3,0,0.0,1,1,0,0,40,0,0,0,6,group2_odd,,,False,0,False,False,False
2312,6,Organic,Germany,False,1,2,1054,6,1,1,10,0,181,3,3,2,0,0,0,10,81,0,0,7,7,6,0,0,4,4,4,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0.0,3,3,0,0,5,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2313,6,Organic,United Kingdom,False,1,1,801,6,1,1,0,0,248,3,3,2,0,0,0,10,148,0,0,3,3,2,0,0,0,0,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,10,0,0,0,6,group2_odd,True,10.0,True,1,True,False,False
2314,6,Organic,Brazil,False,1,1,1031,6,1,1,0,0,288,0,0,3,0,3,0,10,188,0,0,21,4,3,0,3,21,4,0,0,0,0,0,90,90,4,4,4,4,4,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,7,3,2,1,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
2315,6,Organic,France,False,1,1,435,6,1,1,0,0,150,17,1,0,0,1,0,10,50,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,0,0,0,0,6,group2_odd,,,False,0,False,False,False
2316,6,Paid,Germany,False,1,2,1619,6,1,1,0,0,301,3,2,4,0,3,0,10,201,0,0,7,6,25,0,3,4,4,21,0,0,0,0,90,90,4,4,4,4,4,1,1,4,6,1,0,0,0,0,0,0,0,0,0,0,8,4,2,1,0,0,1,0,0,2,0,0.0,2,2,0,0,15,0,0,0,6,group1_even,False,6.0,True,0,False,False,False
2317,6,Organic,United Kingdom,False,1,3,2361,6,1,1,0,0,176,0,0,3,1,1,0,10,76,0,0,8,4,24,1,1,8,4,21,0,0,0,0,5,5,1,1,1,1,1,1,1,1,7,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,2,1,0.0,4,4,0,0,5,0,0,0,6,group2_odd,True,7.0,True,1,True,False,False
2318,6,Paid,Germany,False,1,2,832,6,1,1,0,0,201,3,1,3,0,21,0,10,101,0,0,3,1,3,0,21,0,0,0,0,0,0,0,90,90,4,4,4,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,3,0,0.0,1,1,0,0,15,0,0,0,6,group1_even,True,6.0,True,1,False,False,False
